AssignmentId,WorkerId,HITId,AssignmentStatus,SubmitTime,id,selected_images_q1,selected_images_q2,score_fooling_ai_1,score_fooling_ai_2,cue1,cue2,candidates,cue,associations,num_associations,annotation_index
3ZWFC4W1UVTXALADZ0CMNMK0318FRP,A3UJSDFJ9LBQ6Z,3ATYLI1PRTO8WQ6Z0WH1J5BV284JON,Submitted,2022-05-13 20:47:21+03:00,387,"[""treasure.jpg"", ""golf.jpg""]","[""hunter.jpg"", ""golf.jpg""]",67,67,face,hobby,"[""money.jpg"", ""hunter.jpg"", ""treasure.jpg"", ""teaspoon.jpg"", ""golf.jpg""]",hobby,"[""hunter"", ""golf""]",2,207
3AWETUDC93EQM3YUAPCKCMZRSAPIZI,A1HKYY6XI2OHO1,3ATYLI1PRTO8WQ6Z0WH1J5BV284JON,Submitted,2022-05-13 21:11:47+03:00,387,"[""hunter.jpg"", ""golf.jpg""]","[""money.jpg"", ""treasure.jpg""]",67,67,hobby,successful,"[""money.jpg"", ""hunter.jpg"", ""treasure.jpg"", ""teaspoon.jpg"", ""golf.jpg""]",successful,"[""money"", ""treasure""]",2,208
3AWETUDC93EQM3YUAPCKCMZRSAPIZI,A1HKYY6XI2OHO1,3ATYLI1PRTO8WQ6Z0WH1J5BV284JON,Submitted,2022-05-13 21:11:47+03:00,387,"[""hunter.jpg"", ""golf.jpg""]","[""money.jpg"", ""treasure.jpg""]",67,67,hobby,successful,"[""money.jpg"", ""hunter.jpg"", ""treasure.jpg"", ""teaspoon.jpg"", ""golf.jpg""]",successful,"[""money"", ""treasure""]",2,209
3TPWUS5F8ANVF57P7SWR2F7EY3CWCF,A1HKYY6XI2OHO1,3MDWE879UHOZ7K4HAFL2ORXTZ49B9G,Submitted,2022-05-13 21:50:24+03:00,359,"[""music.jpg"", ""cradle.jpg""]","[""paper.jpg"", ""spam.jpg""]",67,0,rock,mail,"[""paper.jpg"", ""spam.jpg"", ""bed.jpg"", ""music.jpg"", ""cradle.jpg""]",mail,"[""paper"", ""spam""]",2,210
3TPWUS5F8ANVF57P7SWR2F7EY3CWCF,A1HKYY6XI2OHO1,3MDWE879UHOZ7K4HAFL2ORXTZ49B9G,Submitted,2022-05-13 21:50:24+03:00,359,"[""music.jpg"", ""cradle.jpg""]","[""paper.jpg"", ""spam.jpg""]",67,0,rock,mail,"[""paper.jpg"", ""spam.jpg"", ""bed.jpg"", ""music.jpg"", ""cradle.jpg""]",mail,"[""paper"", ""spam""]",2,211
384PI804XTNIEWV0B7T6AP2SJ1N0SF,A3RTW9UWYKSNWX,3MDWE879UHOZ7K4HAFL2ORXTZ49B9G,Submitted,2022-05-13 22:03:01+03:00,359,"[""bed.jpg"", ""cradle.jpg""]","[""spam.jpg"", ""bed.jpg""]",67,67,holder,lazy,"[""paper.jpg"", ""spam.jpg"", ""bed.jpg"", ""music.jpg"", ""cradle.jpg""]",lazy,"[""spam"", ""bed""]",2,212
384PI804XTNIEWV0B7T6AP2SJ1N0SF,A3RTW9UWYKSNWX,3MDWE879UHOZ7K4HAFL2ORXTZ49B9G,Submitted,2022-05-13 22:03:01+03:00,359,"[""bed.jpg"", ""cradle.jpg""]","[""spam.jpg"", ""bed.jpg""]",67,67,holder,lazy,"[""paper.jpg"", ""spam.jpg"", ""bed.jpg"", ""music.jpg"", ""cradle.jpg""]",lazy,"[""spam"", ""bed""]",2,213
3B1NLC6UG0IIC8QTXSEF0CKX3Z8GPN,AZLZA0Q87TJZO,3MDWE879UHOZ7K4HAFL2ORXTZ49B9G,Submitted,2022-05-13 22:23:16+03:00,359,"[""bed.jpg"", ""music.jpg"", ""cradle.jpg""]","[""bed.jpg"", ""cradle.jpg""]",0,67,rest,support,"[""paper.jpg"", ""spam.jpg"", ""bed.jpg"", ""music.jpg"", ""cradle.jpg""]",support,"[""bed"", ""cradle""]",2,214
3B1NLC6UG0IIC8QTXSEF0CKX3Z8GPN,AZLZA0Q87TJZO,3MDWE879UHOZ7K4HAFL2ORXTZ49B9G,Submitted,2022-05-13 22:23:16+03:00,359,"[""bed.jpg"", ""music.jpg"", ""cradle.jpg""]","[""bed.jpg"", ""cradle.jpg""]",0,67,rest,support,"[""paper.jpg"", ""spam.jpg"", ""bed.jpg"", ""music.jpg"", ""cradle.jpg""]",support,"[""bed"", ""cradle""]",2,215
3KMS4QQVK3CBNHXI9G3PMAYM88PKFA,AZLZA0Q87TJZO,3W0KKJIARRV0MIP1B0SHNYL82S08K8,Submitted,2022-05-13 19:11:33+03:00,615,"[""gold.jpg"", ""ice cream.jpg""]","[""ice cream.jpg"", ""rice.jpg"", ""money.jpg""]",67,50,luxury,hold,"[""gold.jpg"", ""ice cream.jpg"", ""rice.jpg"", ""wave.jpg"", ""money.jpg""]",hold,"[""ice cream"", ""rice"", ""money""]",3,216
3KMS4QQVK3CBNHXI9G3PMAYM88PKFA,AZLZA0Q87TJZO,3W0KKJIARRV0MIP1B0SHNYL82S08K8,Submitted,2022-05-13 19:11:33+03:00,615,"[""gold.jpg"", ""ice cream.jpg""]","[""ice cream.jpg"", ""rice.jpg"", ""money.jpg""]",67,50,luxury,hold,"[""gold.jpg"", ""ice cream.jpg"", ""rice.jpg"", ""wave.jpg"", ""money.jpg""]",hold,"[""ice cream"", ""rice"", ""money""]",3,217
37C0GNLMHGP7QIYXG6EYORQJV0T6DK,A3UJSDFJ9LBQ6Z,3W0KKJIARRV0MIP1B0SHNYL82S08K8,Submitted,2022-05-13 19:20:07+03:00,615,"[""ice cream.jpg"", ""rice.jpg""]","[""ice cream.jpg"", ""rice.jpg""]",67,67,carbohydrate,nourishment,"[""gold.jpg"", ""ice cream.jpg"", ""rice.jpg"", ""wave.jpg"", ""money.jpg""]",nourishment,"[""ice cream"", ""rice""]",2,218
37C0GNLMHGP7QIYXG6EYORQJV0T6DK,A3UJSDFJ9LBQ6Z,3W0KKJIARRV0MIP1B0SHNYL82S08K8,Submitted,2022-05-13 19:20:07+03:00,615,"[""ice cream.jpg"", ""rice.jpg""]","[""ice cream.jpg"", ""rice.jpg""]",67,67,carbohydrate,nourishment,"[""gold.jpg"", ""ice cream.jpg"", ""rice.jpg"", ""wave.jpg"", ""money.jpg""]",nourishment,"[""ice cream"", ""rice""]",2,219
3HYA4D452S5G61TSKAXLMECSR952FA,A1HKYY6XI2OHO1,3W0KKJIARRV0MIP1B0SHNYL82S08K8,Submitted,2022-05-13 21:33:56+03:00,615,"[""gold.jpg"", ""money.jpg""]","[""gold.jpg"", ""wave.jpg"", ""money.jpg""]",67,50,onepercent,goonies,"[""gold.jpg"", ""ice cream.jpg"", ""rice.jpg"", ""wave.jpg"", ""money.jpg""]",goonies,"[""gold"", ""wave"", ""money""]",3,220
3HYA4D452S5G61TSKAXLMECSR952FA,A1HKYY6XI2OHO1,3W0KKJIARRV0MIP1B0SHNYL82S08K8,Submitted,2022-05-13 21:33:56+03:00,615,"[""gold.jpg"", ""money.jpg""]","[""gold.jpg"", ""wave.jpg"", ""money.jpg""]",67,50,onepercent,goonies,"[""gold.jpg"", ""ice cream.jpg"", ""rice.jpg"", ""wave.jpg"", ""money.jpg""]",goonies,"[""gold"", ""wave"", ""money""]",3,221
3BV8HQ2ZZXN9SBVLWWNWYQIDAXRA6H,A1OZPLHNIU1519,306W7JMRYYKZTFL75NFOOV2IFYRB8R,Submitted,2022-05-13 19:01:24+03:00,1405,"[""curly.jpg"", ""woman.jpg"", ""grease.jpg""]","[""curly.jpg"", ""woman.jpg"", ""grease.jpg""]",0,50,dreamy,broad,"[""blood.jpg"", ""curly.jpg"", ""woman.jpg"", ""brick.jpg"", ""pad.jpg"", ""grease.jpg""]",broad,"[""curly"", ""woman"", ""grease""]",3,222
3BV8HQ2ZZXN9SBVLWWNWYQIDAXRA6H,A1OZPLHNIU1519,306W7JMRYYKZTFL75NFOOV2IFYRB8R,Submitted,2022-05-13 19:01:24+03:00,1405,"[""curly.jpg"", ""woman.jpg"", ""grease.jpg""]","[""curly.jpg"", ""woman.jpg"", ""grease.jpg""]",0,50,dreamy,broad,"[""blood.jpg"", ""curly.jpg"", ""woman.jpg"", ""brick.jpg"", ""pad.jpg"", ""grease.jpg""]",broad,"[""curly"", ""woman"", ""grease""]",3,223
3ZWFC4W1UVTXALADZ0CMNMK030NFR2,A3UJSDFJ9LBQ6Z,306W7JMRYYKZTFL75NFOOV2IFYRB8R,Submitted,2022-05-13 19:21:05+03:00,1405,"[""curly.jpg"", ""woman.jpg"", ""grease.jpg""]","[""blood.jpg"", ""curly.jpg"", ""pad.jpg"", ""grease.jpg""]",50,67,eyebrow,red,"[""blood.jpg"", ""curly.jpg"", ""woman.jpg"", ""brick.jpg"", ""pad.jpg"", ""grease.jpg""]",red,"[""blood"", ""curly"", ""pad"", ""grease""]",4,224
3ZWFC4W1UVTXALADZ0CMNMK030NFR2,A3UJSDFJ9LBQ6Z,306W7JMRYYKZTFL75NFOOV2IFYRB8R,Submitted,2022-05-13 19:21:05+03:00,1405,"[""curly.jpg"", ""woman.jpg"", ""grease.jpg""]","[""blood.jpg"", ""curly.jpg"", ""pad.jpg"", ""grease.jpg""]",50,67,eyebrow,red,"[""blood.jpg"", ""curly.jpg"", ""woman.jpg"", ""brick.jpg"", ""pad.jpg"", ""grease.jpg""]",red,"[""blood"", ""curly"", ""pad"", ""grease""]",4,225
3D4CH1LGEBFXKLAMG3IIEMKIYTHG9F,AZLZA0Q87TJZO,306W7JMRYYKZTFL75NFOOV2IFYRB8R,Submitted,2022-05-13 19:26:15+03:00,1405,"[""blood.jpg"", ""pad.jpg""]","[""curly.jpg"", ""woman.jpg""]",100,67,pubescent,primp,"[""blood.jpg"", ""curly.jpg"", ""woman.jpg"", ""brick.jpg"", ""pad.jpg"", ""grease.jpg""]",primp,"[""curly"", ""woman""]",2,226
3D4CH1LGEBFXKLAMG3IIEMKIYTHG9F,AZLZA0Q87TJZO,306W7JMRYYKZTFL75NFOOV2IFYRB8R,Submitted,2022-05-13 19:26:15+03:00,1405,"[""blood.jpg"", ""pad.jpg""]","[""curly.jpg"", ""woman.jpg""]",100,67,pubescent,primp,"[""blood.jpg"", ""curly.jpg"", ""woman.jpg"", ""brick.jpg"", ""pad.jpg"", ""grease.jpg""]",primp,"[""curly"", ""woman""]",2,227
3RXCAC0YISBX6GRCBBC4EQP7EN0G8R,A2QX3YJXAAHHVV,3LB1BGHFL2IE4766ID43N2W6EKUTYD,Submitted,2022-05-13 19:23:37+03:00,1174,"[""wax.jpg"", ""nail.jpg"", ""wood.jpg""]","[""wax.jpg"", ""nail.jpg"", ""wood.jpg""]",80,50,finish,coat,"[""wax.jpg"", ""nail.jpg"", ""wood.jpg"", ""shoe.jpg"", ""cradle.jpg"", ""list.jpg""]",coat,"[""wax"", ""nail"", ""wood""]",3,228
3RXCAC0YISBX6GRCBBC4EQP7EN0G8R,A2QX3YJXAAHHVV,3LB1BGHFL2IE4766ID43N2W6EKUTYD,Submitted,2022-05-13 19:23:37+03:00,1174,"[""wax.jpg"", ""nail.jpg"", ""wood.jpg""]","[""wax.jpg"", ""nail.jpg"", ""wood.jpg""]",80,50,finish,coat,"[""wax.jpg"", ""nail.jpg"", ""wood.jpg"", ""shoe.jpg"", ""cradle.jpg"", ""list.jpg""]",coat,"[""wax"", ""nail"", ""wood""]",3,229
3DBQWDE4Y7KKTQPW0HIWSQODDA6N5R,A1OZPLHNIU1519,3LB1BGHFL2IE4766ID43N2W6EKUTYD,Submitted,2022-05-13 20:54:51+03:00,1174,"[""shoe.jpg"", ""cradle.jpg"", ""list.jpg""]","[""wax.jpg"", ""list.jpg""]",80,67,note,figure,"[""wax.jpg"", ""nail.jpg"", ""wood.jpg"", ""shoe.jpg"", ""cradle.jpg"", ""list.jpg""]",figure,"[""wax"", ""list""]",2,230
3DBQWDE4Y7KKTQPW0HIWSQODDA6N5R,A1OZPLHNIU1519,3LB1BGHFL2IE4766ID43N2W6EKUTYD,Submitted,2022-05-13 20:54:51+03:00,1174,"[""shoe.jpg"", ""cradle.jpg"", ""list.jpg""]","[""wax.jpg"", ""list.jpg""]",80,67,note,figure,"[""wax.jpg"", ""nail.jpg"", ""wood.jpg"", ""shoe.jpg"", ""cradle.jpg"", ""list.jpg""]",figure,"[""wax"", ""list""]",2,231
3EF8EXOTT2HPMIXSKWOSWTUFSAZ1JM,AZLZA0Q87TJZO,3LB1BGHFL2IE4766ID43N2W6EKUTYD,Submitted,2022-05-13 21:06:09+03:00,1174,"[""nail.jpg"", ""shoe.jpg""]","[""wax.jpg"", ""nail.jpg"", ""wood.jpg""]",100,0,mod,smooth,"[""wax.jpg"", ""nail.jpg"", ""wood.jpg"", ""shoe.jpg"", ""cradle.jpg"", ""list.jpg""]",smooth,"[""wax"", ""nail"", ""wood""]",3,232
3EF8EXOTT2HPMIXSKWOSWTUFSAZ1JM,AZLZA0Q87TJZO,3LB1BGHFL2IE4766ID43N2W6EKUTYD,Submitted,2022-05-13 21:06:09+03:00,1174,"[""nail.jpg"", ""shoe.jpg""]","[""wax.jpg"", ""nail.jpg"", ""wood.jpg""]",100,0,mod,smooth,"[""wax.jpg"", ""nail.jpg"", ""wood.jpg"", ""shoe.jpg"", ""cradle.jpg"", ""list.jpg""]",smooth,"[""wax"", ""nail"", ""wood""]",3,233
3NS0A6KXC5UCQCSZK1CHRAMBDW0ZG8,A3UJSDFJ9LBQ6Z,351S7I5UG9IQE56NZHHO4GBQCYZJN8,Submitted,2022-05-13 19:00:30+03:00,1153,"[""ashes.jpg"", ""body.jpg"", ""dead.jpg""]","[""ashes.jpg"", ""dead.jpg""]",50,67,body,entertainment,"[""ashes.jpg"", ""body.jpg"", ""leftovers.jpg"", ""glue.jpg"", ""mail.jpg"", ""dead.jpg""]",entertainment,"[""ashes"", ""dead""]",2,234
3NS0A6KXC5UCQCSZK1CHRAMBDW0ZG8,A3UJSDFJ9LBQ6Z,351S7I5UG9IQE56NZHHO4GBQCYZJN8,Submitted,2022-05-13 19:00:30+03:00,1153,"[""ashes.jpg"", ""body.jpg"", ""dead.jpg""]","[""ashes.jpg"", ""dead.jpg""]",50,67,body,entertainment,"[""ashes.jpg"", ""body.jpg"", ""leftovers.jpg"", ""glue.jpg"", ""mail.jpg"", ""dead.jpg""]",entertainment,"[""ashes"", ""dead""]",2,235
317HQ483I8EW5EKB711QHZSIIVKIN2,AZLZA0Q87TJZO,351S7I5UG9IQE56NZHHO4GBQCYZJN8,Submitted,2022-05-13 19:01:23+03:00,1153,"[""body.jpg"", ""leftovers.jpg""]","[""leftovers.jpg"", ""glue.jpg""]",100,100,digest,top,"[""ashes.jpg"", ""body.jpg"", ""leftovers.jpg"", ""glue.jpg"", ""mail.jpg"", ""dead.jpg""]",top,"[""leftovers"", ""glue""]",2,236
317HQ483I8EW5EKB711QHZSIIVKIN2,AZLZA0Q87TJZO,351S7I5UG9IQE56NZHHO4GBQCYZJN8,Submitted,2022-05-13 19:01:23+03:00,1153,"[""body.jpg"", ""leftovers.jpg""]","[""leftovers.jpg"", ""glue.jpg""]",100,100,digest,top,"[""ashes.jpg"", ""body.jpg"", ""leftovers.jpg"", ""glue.jpg"", ""mail.jpg"", ""dead.jpg""]",top,"[""leftovers"", ""glue""]",2,237
37UEWGM5HUU6K6G5S1X1YKG62RD1RY,A1HKYY6XI2OHO1,351S7I5UG9IQE56NZHHO4GBQCYZJN8,Submitted,2022-05-13 19:53:55+03:00,1153,"[""ashes.jpg"", ""dead.jpg""]","[""ashes.jpg"", ""dead.jpg""]",67,67,dirty,violent,"[""ashes.jpg"", ""body.jpg"", ""leftovers.jpg"", ""glue.jpg"", ""mail.jpg"", ""dead.jpg""]",violent,"[""ashes"", ""dead""]",2,238
37UEWGM5HUU6K6G5S1X1YKG62RD1RY,A1HKYY6XI2OHO1,351S7I5UG9IQE56NZHHO4GBQCYZJN8,Submitted,2022-05-13 19:53:55+03:00,1153,"[""ashes.jpg"", ""dead.jpg""]","[""ashes.jpg"", ""dead.jpg""]",67,67,dirty,violent,"[""ashes.jpg"", ""body.jpg"", ""leftovers.jpg"", ""glue.jpg"", ""mail.jpg"", ""dead.jpg""]",violent,"[""ashes"", ""dead""]",2,239
3SUWZRL0MZZCIOCXC1PIU984VC06EJ,A1HKYY6XI2OHO1,3DW3BNF1GH4E2TJDA46OP7WPIQ7V8H,Submitted,2022-05-13 19:42:49+03:00,600,"[""spaceship.jpg"", ""stomach.jpg""]","[""spaceship.jpg"", ""stomach.jpg""]",67,100,gas,burn,"[""food.jpg"", ""spaceship.jpg"", ""gravy.jpg"", ""letter.jpg"", ""stomach.jpg""]",burn,"[""spaceship"", ""stomach""]",2,240
3SUWZRL0MZZCIOCXC1PIU984VC06EJ,A1HKYY6XI2OHO1,3DW3BNF1GH4E2TJDA46OP7WPIQ7V8H,Submitted,2022-05-13 19:42:49+03:00,600,"[""spaceship.jpg"", ""stomach.jpg""]","[""spaceship.jpg"", ""stomach.jpg""]",67,100,gas,burn,"[""food.jpg"", ""spaceship.jpg"", ""gravy.jpg"", ""letter.jpg"", ""stomach.jpg""]",burn,"[""spaceship"", ""stomach""]",2,241
3WYGZ5XF3X1KRM24F03OT9H1XZASKU,AZLZA0Q87TJZO,3DW3BNF1GH4E2TJDA46OP7WPIQ7V8H,Submitted,2022-05-13 21:04:33+03:00,600,"[""gravy.jpg"", ""stomach.jpg""]","[""food.jpg"", ""gravy.jpg"", ""stomach.jpg""]",67,80,vessel,swallow,"[""food.jpg"", ""spaceship.jpg"", ""gravy.jpg"", ""letter.jpg"", ""stomach.jpg""]",swallow,"[""food"", ""gravy"", ""stomach""]",3,242
3WYGZ5XF3X1KRM24F03OT9H1XZASKU,AZLZA0Q87TJZO,3DW3BNF1GH4E2TJDA46OP7WPIQ7V8H,Submitted,2022-05-13 21:04:33+03:00,600,"[""gravy.jpg"", ""stomach.jpg""]","[""food.jpg"", ""gravy.jpg"", ""stomach.jpg""]",67,80,vessel,swallow,"[""food.jpg"", ""spaceship.jpg"", ""gravy.jpg"", ""letter.jpg"", ""stomach.jpg""]",swallow,"[""food"", ""gravy"", ""stomach""]",3,243
3CFJTT4SXUC72TSORUK1L26SIHPI73,A3RTW9UWYKSNWX,3DW3BNF1GH4E2TJDA46OP7WPIQ7V8H,Submitted,2022-05-13 21:58:42+03:00,600,"[""letter.jpg"", ""stomach.jpg""]","[""food.jpg"", ""gravy.jpg"", ""stomach.jpg""]",0,0,inform,consume,"[""food.jpg"", ""spaceship.jpg"", ""gravy.jpg"", ""letter.jpg"", ""stomach.jpg""]",consume,"[""food"", ""gravy"", ""stomach""]",3,244
3CFJTT4SXUC72TSORUK1L26SIHPI73,A3RTW9UWYKSNWX,3DW3BNF1GH4E2TJDA46OP7WPIQ7V8H,Submitted,2022-05-13 21:58:42+03:00,600,"[""letter.jpg"", ""stomach.jpg""]","[""food.jpg"", ""gravy.jpg"", ""stomach.jpg""]",0,0,inform,consume,"[""food.jpg"", ""spaceship.jpg"", ""gravy.jpg"", ""letter.jpg"", ""stomach.jpg""]",consume,"[""food"", ""gravy"", ""stomach""]",3,245
3X66WABAJX4B5JL6ZUH8N9HWY1D3GR,A2QX3YJXAAHHVV,37M4O367VJ4CPO62YEYUQR3LP7UM5P,Submitted,2022-05-13 19:41:01+03:00,1404,"[""puffy.jpg"", ""boat.jpg""]","[""crocodile.jpg"", ""eyes.jpg""]",67,67,inflated,seeing,"[""ship.jpg"", ""puffy.jpg"", ""crocodile.jpg"", ""eyes.jpg"", ""ocean.jpg"", ""boat.jpg""]",seeing,"[""crocodile"", ""eyes""]",2,246
3X66WABAJX4B5JL6ZUH8N9HWY1D3GR,A2QX3YJXAAHHVV,37M4O367VJ4CPO62YEYUQR3LP7UM5P,Submitted,2022-05-13 19:41:01+03:00,1404,"[""puffy.jpg"", ""boat.jpg""]","[""crocodile.jpg"", ""eyes.jpg""]",67,67,inflated,seeing,"[""ship.jpg"", ""puffy.jpg"", ""crocodile.jpg"", ""eyes.jpg"", ""ocean.jpg"", ""boat.jpg""]",seeing,"[""crocodile"", ""eyes""]",2,247
358010RM5FF63EIF8ENIUQ9ASCHXVR,AZLZA0Q87TJZO,37M4O367VJ4CPO62YEYUQR3LP7UM5P,Submitted,2022-05-13 20:56:05+03:00,1404,"[""ship.jpg"", ""boat.jpg""]","[""puffy.jpg"", ""crocodile.jpg""]",0,67,cargo,neutral,"[""ship.jpg"", ""puffy.jpg"", ""crocodile.jpg"", ""eyes.jpg"", ""ocean.jpg"", ""boat.jpg""]",neutral,"[""puffy"", ""crocodile""]",2,248
358010RM5FF63EIF8ENIUQ9ASCHXVR,AZLZA0Q87TJZO,37M4O367VJ4CPO62YEYUQR3LP7UM5P,Submitted,2022-05-13 20:56:05+03:00,1404,"[""ship.jpg"", ""boat.jpg""]","[""puffy.jpg"", ""crocodile.jpg""]",0,67,cargo,neutral,"[""ship.jpg"", ""puffy.jpg"", ""crocodile.jpg"", ""eyes.jpg"", ""ocean.jpg"", ""boat.jpg""]",neutral,"[""puffy"", ""crocodile""]",2,249
3L70J4KAZH88DKA06JVA4WS5RLRDAT,A1HKYY6XI2OHO1,37M4O367VJ4CPO62YEYUQR3LP7UM5P,Submitted,2022-05-13 22:14:16+03:00,1404,"[""ocean.jpg"", ""boat.jpg""]","[""ship.jpg"", ""puffy.jpg"", ""crocodile.jpg""]",67,80,surf,pattern,"[""ship.jpg"", ""puffy.jpg"", ""crocodile.jpg"", ""eyes.jpg"", ""ocean.jpg"", ""boat.jpg""]",pattern,"[""ship"", ""puffy"", ""crocodile""]",3,250
3L70J4KAZH88DKA06JVA4WS5RLRDAT,A1HKYY6XI2OHO1,37M4O367VJ4CPO62YEYUQR3LP7UM5P,Submitted,2022-05-13 22:14:16+03:00,1404,"[""ocean.jpg"", ""boat.jpg""]","[""ship.jpg"", ""puffy.jpg"", ""crocodile.jpg""]",67,80,surf,pattern,"[""ship.jpg"", ""puffy.jpg"", ""crocodile.jpg"", ""eyes.jpg"", ""ocean.jpg"", ""boat.jpg""]",pattern,"[""ship"", ""puffy"", ""crocodile""]",3,251
3RXCAC0YISBX6GRCBBC4EQP7ENQ8G9,AKQAI78JTXXC9,3CVBMEMMXB25KEJAVAXEW69LZRQH7Q,Submitted,2022-05-13 18:46:38+03:00,1672,"[""trap.jpg"", ""zombie.jpg""]","[""baby.jpg"", ""fetus.jpg""]",67,67,danger,procreate,"[""ceramic.jpg"", ""baby.jpg"", ""trap.jpg"", ""fetus.jpg"", ""raisin.jpg"", ""zombie.jpg""]",procreate,"[""baby"", ""fetus""]",2,252
3RXCAC0YISBX6GRCBBC4EQP7ENQ8G9,AKQAI78JTXXC9,3CVBMEMMXB25KEJAVAXEW69LZRQH7Q,Submitted,2022-05-13 18:46:38+03:00,1672,"[""trap.jpg"", ""zombie.jpg""]","[""baby.jpg"", ""fetus.jpg""]",67,67,danger,procreate,"[""ceramic.jpg"", ""baby.jpg"", ""trap.jpg"", ""fetus.jpg"", ""raisin.jpg"", ""zombie.jpg""]",procreate,"[""baby"", ""fetus""]",2,253
3RRCEFRB7NY0WYWZJMUDW3I5WO8B4U,AZLZA0Q87TJZO,3CVBMEMMXB25KEJAVAXEW69LZRQH7Q,Submitted,2022-05-13 19:14:48+03:00,1672,"[""baby.jpg"", ""fetus.jpg"", ""zombie.jpg""]","[""baby.jpg"", ""zombie.jpg""]",80,67,stages,expression,"[""ceramic.jpg"", ""baby.jpg"", ""trap.jpg"", ""fetus.jpg"", ""raisin.jpg"", ""zombie.jpg""]",expression,"[""baby"", ""zombie""]",2,254
3RRCEFRB7NY0WYWZJMUDW3I5WO8B4U,AZLZA0Q87TJZO,3CVBMEMMXB25KEJAVAXEW69LZRQH7Q,Submitted,2022-05-13 19:14:48+03:00,1672,"[""baby.jpg"", ""fetus.jpg"", ""zombie.jpg""]","[""baby.jpg"", ""zombie.jpg""]",80,67,stages,expression,"[""ceramic.jpg"", ""baby.jpg"", ""trap.jpg"", ""fetus.jpg"", ""raisin.jpg"", ""zombie.jpg""]",expression,"[""baby"", ""zombie""]",2,255
3LJ7UR74RIZ2X7LWMCZMNYIZDEUN45,A1HKYY6XI2OHO1,3CVBMEMMXB25KEJAVAXEW69LZRQH7Q,Submitted,2022-05-13 22:02:29+03:00,1672,"[""baby.jpg"", ""zombie.jpg""]","[""baby.jpg"", ""fetus.jpg"", ""zombie.jpg""]",67,50,crawl,face,"[""ceramic.jpg"", ""baby.jpg"", ""trap.jpg"", ""fetus.jpg"", ""raisin.jpg"", ""zombie.jpg""]",face,"[""baby"", ""fetus"", ""zombie""]",3,256
3LJ7UR74RIZ2X7LWMCZMNYIZDEUN45,A1HKYY6XI2OHO1,3CVBMEMMXB25KEJAVAXEW69LZRQH7Q,Submitted,2022-05-13 22:02:29+03:00,1672,"[""baby.jpg"", ""zombie.jpg""]","[""baby.jpg"", ""fetus.jpg"", ""zombie.jpg""]",67,50,crawl,face,"[""ceramic.jpg"", ""baby.jpg"", ""trap.jpg"", ""fetus.jpg"", ""raisin.jpg"", ""zombie.jpg""]",face,"[""baby"", ""fetus"", ""zombie""]",3,257
3QHK8ZVMIN4WU63KPETUIKKGIBGLBC,A382S0KJMW3K9S,3IV1AEQ4DRZ5BYJJTFS5MJLVN308J9,Submitted,2022-05-13 20:04:06+03:00,398,"[""stage.jpg"", ""stand.jpg""]","[""speaker.jpg"", ""telephone.jpg""]",67,67,comic,dial,"[""stage.jpg"", ""speaker.jpg"", ""telephone.jpg"", ""dusk.jpg"", ""stand.jpg""]",dial,"[""speaker"", ""telephone""]",2,258
3QHK8ZVMIN4WU63KPETUIKKGIBGLBC,A382S0KJMW3K9S,3IV1AEQ4DRZ5BYJJTFS5MJLVN308J9,Submitted,2022-05-13 20:04:06+03:00,398,"[""stage.jpg"", ""stand.jpg""]","[""speaker.jpg"", ""telephone.jpg""]",67,67,comic,dial,"[""stage.jpg"", ""speaker.jpg"", ""telephone.jpg"", ""dusk.jpg"", ""stand.jpg""]",dial,"[""speaker"", ""telephone""]",2,259
3PB5A5BD0WST62MT16KY0QTC34E7GH,AZLZA0Q87TJZO,3IV1AEQ4DRZ5BYJJTFS5MJLVN308J9,Submitted,2022-05-13 20:48:46+03:00,398,"[""telephone.jpg"", ""stand.jpg""]","[""stage.jpg"", ""speaker.jpg"", ""stand.jpg""]",0,50,microphone,concert,"[""stage.jpg"", ""speaker.jpg"", ""telephone.jpg"", ""dusk.jpg"", ""stand.jpg""]",concert,"[""stage"", ""speaker"", ""stand""]",3,260
3PB5A5BD0WST62MT16KY0QTC34E7GH,AZLZA0Q87TJZO,3IV1AEQ4DRZ5BYJJTFS5MJLVN308J9,Submitted,2022-05-13 20:48:46+03:00,398,"[""telephone.jpg"", ""stand.jpg""]","[""stage.jpg"", ""speaker.jpg"", ""stand.jpg""]",0,50,microphone,concert,"[""stage.jpg"", ""speaker.jpg"", ""telephone.jpg"", ""dusk.jpg"", ""stand.jpg""]",concert,"[""stage"", ""speaker"", ""stand""]",3,261
3ZSANO2JCGT9B0AQEPCRDWPWP3TFSF,AKQAI78JTXXC9,3IV1AEQ4DRZ5BYJJTFS5MJLVN308J9,Submitted,2022-05-13 21:13:11+03:00,398,"[""speaker.jpg"", ""stand.jpg""]","[""stage.jpg"", ""stand.jpg""]",0,0,music,performance,"[""stage.jpg"", ""speaker.jpg"", ""telephone.jpg"", ""dusk.jpg"", ""stand.jpg""]",performance,"[""stage"", ""stand""]",2,262
